Run	group	Protein.Group	Genes	PG.MaxLFQ	n_peptides
msrC1	msrC	P0ACA7	gstB	26.483347385753618	12
msrC3	msrC	P0ACA7	gstB	26.36090895580223	13
WT1	WT	P0ACB0	dnaB	24.27270680445389	33
WT2	WT	P0ACB0	dnaB	24.25930335198025	32
WT3	WT	P0ACB0	dnaB	24.267336494450223	34
bisC1	bisC	P0ACB0	dnaB	24.24282564420184	33
bisC2	bisC	P0ACB0	dnaB	24.332625420577195	34
bisC3	bisC	P0ACB0	dnaB	24.19489058381171	34
msrA1	msrA	P0ACB0	dnaB	24.268383656588565	33
msrA2	msrA	P0ACB0	dnaB	24.288002016587257	33
msrA3	msrA	P0ACB0	dnaB	24.21196179568044	33
msrB1	msrB	P0ACB0	dnaB	24.218443508780155	34
msrB2	msrB	P0ACB0	dnaB	24.293053835221283	32
msrB3	msrB	P0ACB0	dnaB	24.325313416403336	33
msrC1	msrC	P0ACB0	dnaB	24.327510705937254	34
msrC3	msrC	P0ACB0	dnaB	24.28072759133211	34
WT1	WT	P0ACB2	hemB	26.906769056082517	21
WT2	WT	P0ACB2	hemB	26.654684206764088	21
WT3	WT	P0ACB2	hemB	26.732083354130715	22
bisC1	bisC	P0ACB2	hemB	26.72674587370333	19
bisC2	bisC	P0ACB2	hemB	26.66851227042702	19
bisC3	bisC	P0ACB2	hemB	26.72256804305707	21
msrA1	msrA	P0ACB2	hemB	26.97707724272383	22
msrA2	msrA	P0ACB2	hemB	27.025342869077523	21
msrA3	msrA	P0ACB2	hemB	26.844646868270022	22
msrB1	msrB	P0ACB2	hemB	26.815888473678033	21
msrB2	msrB	P0ACB2	hemB	26.780487203766768	20
msrB3	msrB	P0ACB2	hemB	26.608136582971515	21
msrC1	msrC	P0ACB2	hemB	26.743775042980985	21
msrC3	msrC	P0ACB2	hemB	26.783971384410304	21
WT1	WT	P0ACB4	hemG	24.072279668757492	17
WT2	WT	P0ACB4	hemG	24.14197582583199	18
WT3	WT	P0ACB4	hemG	24.09909767044648	18
bisC1	bisC	P0ACB4	hemG	24.111269737077052	16
bisC2	bisC	P0ACB4	hemG	23.951540318996486	16
bisC3	bisC	P0ACB4	hemG	24.11384770117436	18
msrA1	msrA	P0ACB4	hemG	24.060920174482945	19
msrA2	msrA	P0ACB4	hemG	24.090312428249323	16
msrA3	msrA	P0ACB4	hemG	23.99575861269719	16
msrB1	msrB	P0ACB4	hemG	23.993234703222626	15
msrB2	msrB	P0ACB4	hemG	23.956912365104145	18
msrB3	msrB	P0ACB4	hemG	24.06066624988203	17
msrC1	msrC	P0ACB4	hemG	23.995395995235608	17
msrC3	msrC	P0ACB4	hemG	24.08614529783515	17
WT1	WT	P0ACB7	hemY	25.807247011193	21
WT2	WT	P0ACB7	hemY	25.825774791304237	21
WT3	WT	P0ACB7	hemY	25.873416982272136	21
bisC1	bisC	P0ACB7	hemY	25.811140448862446	21
bisC2	bisC	P0ACB7	hemY	25.826381774193525	20
bisC3	bisC	P0ACB7	hemY	25.872435914114526	21
msrA1	msrA	P0ACB7	hemY	25.762813175680577	21
msrA2	msrA	P0ACB7	hemY	25.844446986526282	21
msrA3	msrA	P0ACB7	hemY	25.778276192575543	21
msrB1	msrB	P0ACB7	hemY	25.72223021177408	21
msrB2	msrB	P0ACB7	hemY	25.75634507657549	20
msrB3	msrB	P0ACB7	hemY	25.745540260652533	20
msrC1	msrC	P0ACB7	hemY	25.831300574408928	20
msrC3	msrC	P0ACB7	hemY	25.752169809330706	21
WT1	WT	P0ACC1	prmC	20.328667258432656	8
WT2	WT	P0ACC1	prmC	20.412367105518555	8
WT3	WT	P0ACC1	prmC	20.92994209620038	8
bisC1	bisC	P0ACC1	prmC	20.579534389814754	8
bisC2	bisC	P0ACC1	prmC	19.859169628967113	8
bisC3	bisC	P0ACC1	prmC	20.849383051205184	8
msrA1	msrA	P0ACC1	prmC	20.47419436657518	8
msrA2	msrA	P0ACC1	prmC	20.184942517413198	8
msrA3	msrA	P0ACC1	prmC	20.561049692985176	8
msrB1	msrB	P0ACC1	prmC	20.06088588078364	8
msrB2	msrB	P0ACC1	prmC	20.24916033750322	8
msrB3	msrB	P0ACC1	prmC	20.991838913451353	9
msrC1	msrC	P0ACC1	prmC	20.360087132454595	8
msrC3	msrC	P0ACC1	prmC	21.164773917431855	8
WT1	WT	P0ACC3	erpA	26.133653045498985	5
WT2	WT	P0ACC3	erpA	26.11879061099042	5
WT3	WT	P0ACC3	erpA	26.40812951325155	5
bisC1	bisC	P0ACC3	erpA	26.491039213057352	5
bisC2	bisC	P0ACC3	erpA	25.856342505554426	4
bisC3	bisC	P0ACC3	erpA	25.956391401738998	5
msrA1	msrA	P0ACC3	erpA	25.948745248662675	5
msrA2	msrA	P0ACC3	erpA	26.314201794536572	5
msrA3	msrA	P0ACC3	erpA	26.357995836146763	6
msrB1	msrB	P0ACC3	erpA	25.998585695591473	5
msrB2	msrB	P0ACC3	erpA	26.00899360300629	5
msrB3	msrB	P0ACC3	erpA	26.404354726848045	4
msrC1	msrC	P0ACC3	erpA	26.02421561731423	5
msrC3	msrC	P0ACC3	erpA	26.575038411348206	5
WT1	WT	P0ACC7	glmU	26.507692066855373	26
WT2	WT	P0ACC7	glmU	26.48283847725509	26
WT3	WT	P0ACC7	glmU	26.525569316254625	24
bisC1	bisC	P0ACC7	glmU	26.368671505456042	22
bisC2	bisC	P0ACC7	glmU	26.494413715687653	23
bisC3	bisC	P0ACC7	glmU	26.41554140642415	28
msrA1	msrA	P0ACC7	glmU	26.442260021206305	27
msrA2	msrA	P0ACC7	glmU	26.497737226775968	25
msrA3	msrA	P0ACC7	glmU	26.464987890015667	27
msrB1	msrB	P0ACC7	glmU	26.4422173644893	27
msrB2	msrB	P0ACC7	glmU	26.47991702662924	23
msrB3	msrB	P0ACC7	glmU	26.4215310739985	24
msrC1	msrC	P0ACC7	glmU	26.421066548491243	27
msrC3	msrC	P0ACC7	glmU	26.48536525606739	29
WT1	WT	P0ACD4	iscU	27.44600092824611	11
WT2	WT	P0ACD4	iscU	27.621696314582643	11
WT3	WT	P0ACD4	iscU	27.758305471723315	10
bisC1	bisC	P0ACD4	iscU	27.778550022334304	10
bisC2	bisC	P0ACD4	iscU	27.336311095535933	10
bisC3	bisC	P0ACD4	iscU	27.646106883150118	10
msrA1	msrA	P0ACD4	iscU	27.440412475704957	11
msrA2	msrA	P0ACD4	iscU	27.434032460127025	11
msrA3	msrA	P0ACD4	iscU	27.62175354102496	10
msrB1	msrB	P0ACD4	iscU	27.519577588227687	11
msrB2	msrB	P0ACD4	iscU	27.742359091530247	10
msrB3	msrB	P0ACD4	iscU	27.871189154015507	10
msrC1	msrC	P0ACD4	iscU	27.70483344826929	11
msrC3	msrC	P0ACD4	iscU	27.823804436457994	10
WT1	WT	P0ACD8	hyaB	28.503336379055924	42
WT2	WT	P0ACD8	hyaB	28.169385868872247	43
WT3	WT	P0ACD8	hyaB	28.3555249107884	42
bisC1	bisC	P0ACD8	hyaB	27.538370952466163	35
bisC2	bisC	P0ACD8	hyaB	27.731405943987472	40
bisC3	bisC	P0ACD8	hyaB	27.712458779725313	42
msrA1	msrA	P0ACD8	hyaB	28.638584506253526	44
msrA2	msrA	P0ACD8	hyaB	28.61682128414227	43
msrA3	msrA	P0ACD8	hyaB	28.290609932950304	43
msrB1	msrB	P0ACD8	hyaB	27.29819307083044	39
msrB2	msrB	P0ACD8	hyaB	27.310006252562328	37
msrB3	msrB	P0ACD8	hyaB	27.09570671175523	37
msrC1	msrC	P0ACD8	hyaB	27.691674308531482	41
msrC3	msrC	P0ACD8	hyaB	27.403154829680787	42
WT1	WT	P0ACE0	hybC	27.566591678266388	36
WT2	WT	P0ACE0	hybC	27.526206090287108	37
WT3	WT	P0ACE0	hybC	27.437002615620127	39
bisC1	bisC	P0ACE0	hybC	27.6550445639029	38
bisC2	bisC	P0ACE0	hybC	27.669554220991976	38
bisC3	bisC	P0ACE0	hybC	27.844221691298138	39
msrA1	msrA	P0ACE0	hybC	27.245323773801086	36
msrA2	msrA	P0ACE0	hybC	27.45677902270641	39
msrA3	msrA	P0ACE0	hybC	27.40078499538048	38
msrB1	msrB	P0ACE0	hybC	28.062439984397038	39
msrB2	msrB	P0ACE0	hybC	28.054300584842988	40
msrB3	msrB	P0ACE0	hybC	27.907881609019633	40
msrC1	msrC	P0ACE0	hybC	28.16620201336502	39
msrC3	msrC	P0ACE0	hybC	28.090658096612245	41
WT1	WT	P0ACE3	hha	23.504578618955442	5
WT2	WT	P0ACE3	hha	23.684008039836307	7
WT3	WT	P0ACE3	hha	23.636506582033913	7
bisC1	bisC	P0ACE3	hha	23.8620753410663	6
bisC2	bisC	P0ACE3	hha	23.412393855044506	5
bisC3	bisC	P0ACE3	hha	23.620485868407673	7
msrA1	msrA	P0ACE3	hha	23.293852726310533	6
msrA2	msrA	P0ACE3	hha	23.23135025406905	6
msrA3	msrA	P0ACE3	hha	23.60008587827086	7
msrB1	msrB	P0ACE3	hha	23.845083504447484	7
msrB2	msrB	P0ACE3	hha	23.718275742665273	7
msrB3	msrB	P0ACE3	hha	23.839188887863695	7
msrC1	msrC	P0ACE3	hha	23.375182646416917	6
msrC3	msrC	P0ACE3	hha	23.62805744467068	7
WT1	WT	P0ACE7	hinT	25.602286560928803	8
WT2	WT	P0ACE7	hinT	25.751505342920613	8
WT3	WT	P0ACE7	hinT	26.60747841937001	9
bisC1	bisC	P0ACE7	hinT	26.254785713253913	8
bisC2	bisC	P0ACE7	hinT	24.972245105453066	8
bisC3	bisC	P0ACE7	hinT	26.390673314930464	9
msrA1	msrA	P0ACE7	hinT	25.915188992816873	8
msrA2	msrA	P0ACE7	hinT	25.591326135242202	8
msrA3	msrA	P0ACE7	hinT	26.325809127533162	8
msrB1	msrB	P0ACE7	hinT	25.003051526339593	9
msrB2	msrB	P0ACE7	hinT	25.3487869014644	8
msrB3	msrB	P0ACE7	hinT	26.187119304962945	9
msrC1	msrC	P0ACE7	hinT	25.63352620262845	9
msrC3	msrC	P0ACE7	hinT	26.576058136291135	9
WT1	WT	P0ACF0	hupA	32.01733176367189	9
WT2	WT	P0ACF0	hupA	31.89615193969167	9
WT3	WT	P0ACF0	hupA	31.92318265423389	9
bisC1	bisC	P0ACF0	hupA	31.87110340318864	9
bisC2	bisC	P0ACF0	hupA	31.703897872022928	9
bisC3	bisC	P0ACF0	hupA	31.70584380960565	9
msrA1	msrA	P0ACF0	hupA	31.79660061586846	9
msrA2	msrA	P0ACF0	hupA	31.836557498068817	9
msrA3	msrA	P0ACF0	hupA	31.814564766768036	9
msrB1	msrB	P0ACF0	hupA	31.844322561241103	9
msrB2	msrB	P0ACF0	hupA	31.746944999109903	9
msrB3	msrB	P0ACF0	hupA	31.93086995546564	9
msrC1	msrC	P0ACF0	hupA	31.755824312295424	9
msrC3	msrC	P0ACF0	hupA	31.687810500182767	9
WT1	WT	P0ACF4	hupB	31.44221179497322	7
WT2	WT	P0ACF4	hupB	31.2721715693434	6
WT3	WT	P0ACF4	hupB	31.45843414975525	7
bisC1	bisC	P0ACF4	hupB	31.435855895882778	7
bisC2	bisC	P0ACF4	hupB	31.197972239153398	7
bisC3	bisC	P0ACF4	hupB	31.181602094527474	7
msrA1	msrA	P0ACF4	hupB	31.238081348363913	5
msrA2	msrA	P0ACF4	hupB	31.292306886654412	7
msrA3	msrA	P0ACF4	hupB	31.107253319037508	7
msrB1	msrB	P0ACF4	hupB	31.493826015815397	6
msrB2	msrB	P0ACF4	hupB	31.38772588547802	6
msrB3	msrB	P0ACF4	hupB	31.56613895426131	8
msrC1	msrC	P0ACF4	hupB	31.45337300544346	7
msrC3	msrC	P0ACF4	hupB	31.379354171543362	7
WT1	WT	P0ACF8	hns	31.48966167326204	16
WT2	WT	P0ACF8	hns	31.55150292195146	17
WT3	WT	P0ACF8	hns	31.461065216521057	18
bisC1	bisC	P0ACF8	hns	31.860802639860438	16
bisC2	bisC	P0ACF8	hns	31.297320727727392	17
bisC3	bisC	P0ACF8	hns	31.80962232757806	16
msrA1	msrA	P0ACF8	hns	31.008732935815353	19
msrA2	msrA	P0ACF8	hns	31.323975848595694	16
msrA3	msrA	P0ACF8	hns	31.385203613769036	17
msrB1	msrB	P0ACF8	hns	31.651583757002552	19
msrB2	msrB	P0ACF8	hns	31.65864428283359	16
msrB3	msrB	P0ACF8	hns	31.931839409893737	18
msrC1	msrC	P0ACF8	hns	31.404839862317814	19
msrC3	msrC	P0ACF8	hns	31.398256632319452	19
WT1	WT	P0ACG1	stpA	24.520578518711666	11
WT2	WT	P0ACG1	stpA	24.670598877097625	11
WT3	WT	P0ACG1	stpA	24.53892457021527	10
bisC1	bisC	P0ACG1	stpA	24.49471754554159	9
bisC2	bisC	P0ACG1	stpA	24.376667929394152	12
bisC3	bisC	P0ACG1	stpA	24.603845900165126	10
msrA1	msrA	P0ACG1	stpA	24.585835908153793	12
msrA2	msrA	P0ACG1	stpA	24.519177789537835	11
msrA3	msrA	P0ACG1	stpA	24.386475891941238	11
msrB1	msrB	P0ACG1	stpA	24.428079365853083	10
msrB2	msrB	P0ACG1	stpA	24.439518695132467	11
msrB3	msrB	P0ACG1	stpA	24.61028604871647	10
msrC1	msrC	P0ACG1	stpA	24.63942097735366	10
msrC3	msrC	P0ACG1	stpA	24.901762831290863	11
WT1	WT	P0ACG8	hslR	24.24468146642847	7
WT2	WT	P0ACG8	hslR	24.204888406276208	7
WT3	WT	P0ACG8	hslR	24.327776567654393	7
bisC1	bisC	P0ACG8	hslR	24.099968637960213	5
bisC2	bisC	P0ACG8	hslR	24.15743961386662	7
bisC3	bisC	P0ACG8	hslR	24.154310389696445	8
msrA1	msrA	P0ACG8	hslR	24.112158848541295	7
msrA2	msrA	P0ACG8	hslR	24.28525375932757	7
msrA3	msrA	P0ACG8	hslR	24.18494448418716	7
msrB1	msrB	P0ACG8	hslR	23.67175657239824	7
msrB2	msrB	P0ACG8	hslR	23.903398748534023	6
msrB3	msrB	P0ACG8	hslR	23.827988846278537	6
msrC1	msrC	P0ACG8	hslR	23.894351421300044	7
msrC3	msrC	P0ACG8	hslR	23.733107305826636	7
WT1	WT	P0ACH1	sfsB	16.370053723061886	2
WT2	WT	P0ACH1	sfsB	15.197629458047867	2
WT3	WT	P0ACH1	sfsB	15.886196413675114	2
bisC1	bisC	P0ACH1	sfsB	18.763777362501177	NA
bisC2	bisC	P0ACH1	sfsB	17.81885364219855	NA
bisC3	bisC	P0ACH1	sfsB	19.145393020412623	NA
msrA1	msrA	P0ACH1	sfsB	15.890544838437046	2
msrA2	msrA	P0ACH1	sfsB	16.16032108668993	2
msrA3	msrA	P0ACH1	sfsB	16.270207767795668	2
msrB1	msrB	P0ACH1	sfsB	16.46312495185817	2
msrB2	msrB	P0ACH1	sfsB	16.751777764182386	2
msrB3	msrB	P0ACH1	sfsB	16.459019426788704	2
msrC1	msrC	P0ACH1	sfsB	16.295808302997028	2
msrC3	msrC	P0ACH1	sfsB	16.69665441918658	2
WT1	WT	P0ACH8	melR	21.59089149890791	10
WT2	WT	P0ACH8	melR	21.529264204984173	9
WT3	WT	P0ACH8	melR	21.460631995796078	11
bisC1	bisC	P0ACH8	melR	21.647719164616905	10
bisC2	bisC	P0ACH8	melR	21.415814995284656	10
bisC3	bisC	P0ACH8	melR	21.44129506345168	10
msrA1	msrA	P0ACH8	melR	21.45265009512003	9
msrA2	msrA	P0ACH8	melR	21.661447472715174	11
msrA3	msrA	P0ACH8	melR	21.63684750666887	11
msrB1	msrB	P0ACH8	melR	21.82625102816433	11
msrB2	msrB	P0ACH8	melR	21.86192678304203	9
msrB3	msrB	P0ACH8	melR	21.67456082388179	11
msrC1	msrC	P0ACH8	melR	21.883077756004678	11
msrC3	msrC	P0ACH8	melR	21.90742781523659	11
WT1	WT	P0ACI0	rob	26.551602192663672	12
WT2	WT	P0ACI0	rob	26.73062996469422	13
WT3	WT	P0ACI0	rob	26.6357920603826	13
bisC1	bisC	P0ACI0	rob	26.33309596307902	13
bisC2	bisC	P0ACI0	rob	26.453965486570752	12
bisC3	bisC	P0ACI0	rob	26.577027568229987	12
msrA1	msrA	P0ACI0	rob	26.689257308150722	13
msrA2	msrA	P0ACI0	rob	26.665975693098734	13
msrA3	msrA	P0ACI0	rob	26.568113498702616	13
msrB1	msrB	P0ACI0	rob	26.160028965299812	13
msrB2	msrB	P0ACI0	rob	26.135076559414085	13
msrB3	msrB	P0ACI0	rob	26.256019750050026	12
msrC1	msrC	P0ACI0	rob	26.411597101019236	13
msrC3	msrC	P0ACI0	rob	26.45690044151107	13
WT1	WT	P0ACI3	xylR	21.24799963573355	10
WT2	WT	P0ACI3	xylR	21.29261076728217	10
WT3	WT	P0ACI3	xylR	21.344759274351084	10
bisC1	bisC	P0ACI3	xylR	21.282117017029634	10
bisC2	bisC	P0ACI3	xylR	21.454073709276248	10
bisC3	bisC	P0ACI3	xylR	21.4277783037202	9
msrA1	msrA	P0ACI3	xylR	21.23726657171637	10
msrA2	msrA	P0ACI3	xylR	21.056599516049594	10
msrA3	msrA	P0ACI3	xylR	21.157085213666697	9
msrB1	msrB	P0ACI3	xylR	21.265689580247304	10
msrB2	msrB	P0ACI3	xylR	21.23922499318631	9
msrB3	msrB	P0ACI3	xylR	21.043873866643384	10
msrC1	msrC	P0ACI3	xylR	21.384702608017644	10
msrC3	msrC	P0ACI3	xylR	21.378827851459246	9
WT1	WT	P0ACI6	asnC	25.928955467229617	9
WT2	WT	P0ACI6	asnC	25.81067792453063	9
WT3	WT	P0ACI6	asnC	25.9427214737104	9
bisC1	bisC	P0ACI6	asnC	25.963986752859114	9
bisC2	bisC	P0ACI6	asnC	25.85583514408996	9
bisC3	bisC	P0ACI6	asnC	25.960538826914913	9
msrA1	msrA	P0ACI6	asnC	25.96275271013455	9
msrA2	msrA	P0ACI6	asnC	25.841437178060136	9
msrA3	msrA	P0ACI6	asnC	25.858038495491435	9
msrB1	msrB	P0ACI6	asnC	25.836819524342648	9
msrB2	msrB	P0ACI6	asnC	25.933335689741256	9
msrB3	msrB	P0ACI6	asnC	25.931679291919636	9
msrC1	msrC	P0ACI6	asnC	25.83029294860598	9
msrC3	msrC	P0ACI6	asnC	25.848544911170883	9
WT1	WT	P0ACJ0	lrp	27.33802088484474	11
WT2	WT	P0ACJ0	lrp	27.371353386039875	11
WT3	WT	P0ACJ0	lrp	27.454686106864628	11
bisC1	bisC	P0ACJ0	lrp	27.595207277205507	11
bisC2	bisC	P0ACJ0	lrp	27.32732238041931	10
bisC3	bisC	P0ACJ0	lrp	27.299543147985574	12
msrA1	msrA	P0ACJ0	lrp	27.185407357941795	10
msrA2	msrA	P0ACJ0	lrp	27.302075344635146	11
msrA3	msrA	P0ACJ0	lrp	27.343667599458833	11
msrB1	msrB	P0ACJ0	lrp	27.428330011274834	11
msrB2	msrB	P0ACJ0	lrp	27.400209749361956	11
msrB3	msrB	P0ACJ0	lrp	27.562659577437323	11
msrC1	msrC	P0ACJ0	lrp	27.209868592841058	11
msrC3	msrC	P0ACJ0	lrp	27.097238404522727	11
WT1	WT	P0ACJ5	decR	22.57737926736719	6
WT2	WT	P0ACJ5	decR	22.57219655350021	6
WT3	WT	P0ACJ5	decR	22.73548361548195	6
bisC1	bisC	P0ACJ5	decR	22.57028712972528	6
bisC2	bisC	P0ACJ5	decR	22.49253805143591	6
bisC3	bisC	P0ACJ5	decR	22.771172778870692	6
msrA1	msrA	P0ACJ5	decR	22.360523219277972	6
msrA2	msrA	P0ACJ5	decR	22.574698612240446	5
msrA3	msrA	P0ACJ5	decR	22.48561425151581	6
msrB1	msrB	P0ACJ5	decR	22.55144518690639	6
msrB2	msrB	P0ACJ5	decR	22.625148190868135	5
msrB3	msrB	P0ACJ5	decR	22.832673335960905	6
msrC1	msrC	P0ACJ5	decR	22.588695194711107	6
msrC3	msrC	P0ACJ5	decR	22.61738148147807	6
WT1	WT	P0ACJ8	crp	29.45043689965116	29
WT2	WT	P0ACJ8	crp	29.496928363324013	29
WT3	WT	P0ACJ8	crp	29.465092298944352	30
bisC1	bisC	P0ACJ8	crp	29.55507810692007	30
bisC2	bisC	P0ACJ8	crp	29.300593591948793	28
bisC3	bisC	P0ACJ8	crp	29.4552417967858	30
msrA1	msrA	P0ACJ8	crp	29.50577679171448	30
msrA2	msrA	P0ACJ8	crp	29.50402985132782	30
msrA3	msrA	P0ACJ8	crp	29.5782350446833	30
msrB1	msrB	P0ACJ8	crp	29.419039869082823	30
msrB2	msrB	P0ACJ8	crp	29.324819869170593	30
msrB3	msrB	P0ACJ8	crp	29.307324233922806	31
msrC1	msrC	P0ACJ8	crp	29.503805240171328	31
msrC3	msrC	P0ACJ8	crp	29.466149916605296	31
WT1	WT	P0ACK2	agaR	23.568365201059933	11
WT2	WT	P0ACK2	agaR	23.263446589361095	11
WT3	WT	P0ACK2	agaR	23.365852110119615	12
bisC1	bisC	P0ACK2	agaR	23.42323865619577	11
bisC2	bisC	P0ACK2	agaR	23.4666093625485	9
bisC3	bisC	P0ACK2	agaR	23.4141025997056	11
msrA1	msrA	P0ACK2	agaR	23.30641025098904	11
msrA2	msrA	P0ACK2	agaR	23.49208348882244	11
msrA3	msrA	P0ACK2	agaR	23.296369853729697	11
msrB1	msrB	P0ACK2	agaR	23.360643505135112	11
msrB2	msrB	P0ACK2	agaR	23.488054269015702	12
msrB3	msrB	P0ACK2	agaR	23.476826161949443	11
msrC1	msrC	P0ACK2	agaR	23.4276788307452	12
msrC3	msrC	P0ACK2	agaR	23.390950479703264	12
WT1	WT	P0ACK5	deoR	23.411360213222217	7
WT2	WT	P0ACK5	deoR	23.205918802627597	7
WT3	WT	P0ACK5	deoR	23.47021188942269	8
bisC1	bisC	P0ACK5	deoR	23.571778215130937	7
bisC2	bisC	P0ACK5	deoR	23.412700857567998	7
bisC3	bisC	P0ACK5	deoR	23.250189826967347	8
msrA1	msrA	P0ACK5	deoR	23.54543398366104	8
msrA2	msrA	P0ACK5	deoR	23.658031329042707	7
msrA3	msrA	P0ACK5	deoR	23.537949440155057	8
msrB1	msrB	P0ACK5	deoR	23.347374955386307	6
msrB2	msrB	P0ACK5	deoR	23.40031100408216	7
msrB3	msrB	P0ACK5	deoR	23.353162713031143	7
msrC1	msrC	P0ACK5	deoR	23.433185285619686	8
msrC3	msrC	P0ACK5	deoR	23.387914901210273	8
WT1	WT	P0ACK8	fucR	22.751264952533077	8
WT2	WT	P0ACK8	fucR	23.06923258397027	9
WT3	WT	P0ACK8	fucR	23.072949694365416	9
bisC1	bisC	P0ACK8	fucR	22.911739320266708	8
bisC2	bisC	P0ACK8	fucR	23.08483417166906	8
bisC3	bisC	P0ACK8	fucR	22.96973615221174	9
msrA1	msrA	P0ACK8	fucR	22.848772301681564	8
msrA2	msrA	P0ACK8	fucR	22.783256354232158	7
msrA3	msrA	P0ACK8	fucR	23.049579707082906	7
msrB1	msrB	P0ACK8	fucR	23.123806614598994	9
msrB2	msrB	P0ACK8	fucR	23.1792986478321	6
msrB3	msrB	P0ACK8	fucR	23.233619530488735	8
msrC1	msrC	P0ACK8	fucR	23.457916375241894	9
msrC3	msrC	P0ACK8	fucR	23.460274025094026	9
WT1	WT	P0ACL0	glpR	25.919755792704493	12
WT2	WT	P0ACL0	glpR	26.015593363614055	12
WT3	WT	P0ACL0	glpR	25.869891627996054	13
bisC1	bisC	P0ACL0	glpR	25.94941166127282	12
bisC2	bisC	P0ACL0	glpR	26.003981574528275	12
bisC3	bisC	P0ACL0	glpR	25.993786578602986	12
msrA1	msrA	P0ACL0	glpR	25.973814534841054	13
msrA2	msrA	P0ACL0	glpR	26.18694799013482	12
msrA3	msrA	P0ACL0	glpR	26.07024577256348	12
msrB1	msrB	P0ACL0	glpR	25.99723255427863	13
msrB2	msrB	P0ACL0	glpR	25.994008599436103	13
msrB3	msrB	P0ACL0	glpR	25.818853923327833	13
msrC1	msrC	P0ACL0	glpR	25.9028651771255	12
msrC3	msrC	P0ACL0	glpR	25.852332050507325	12
WT1	WT	P0ACL2	exuR	24.784082947906878	16
WT2	WT	P0ACL2	exuR	24.701294827001323	17
WT3	WT	P0ACL2	exuR	24.654632532538926	17
bisC1	bisC	P0ACL2	exuR	24.600495862572018	15
bisC2	bisC	P0ACL2	exuR	24.613327368028852	16
bisC3	bisC	P0ACL2	exuR	24.572594995917257	17
msrA1	msrA	P0ACL2	exuR	24.81755498976148	16
msrA2	msrA	P0ACL2	exuR	24.864174334638502	16
msrA3	msrA	P0ACL2	exuR	24.63663490835358	17
msrB1	msrB	P0ACL2	exuR	24.513538222861577	17
msrB2	msrB	P0ACL2	exuR	24.576027794991752	16
msrB3	msrB	P0ACL2	exuR	24.437347609651056	17
msrC1	msrC	P0ACL2	exuR	24.651827769305413	17
msrC3	msrC	P0ACL2	exuR	24.704275700853046	17
WT1	WT	P0ACL5	glcC	23.752837439909918	13
WT2	WT	P0ACL5	glcC	23.67504034420031	13
WT3	WT	P0ACL5	glcC	23.806077950985507	13
bisC1	bisC	P0ACL5	glcC	23.677247141582214	12
bisC2	bisC	P0ACL5	glcC	23.585562709956925	13
bisC3	bisC	P0ACL5	glcC	23.508095907225815	13
msrA1	msrA	P0ACL5	glcC	23.076746129674792	13
msrA2	msrA	P0ACL5	glcC	23.482201842843324	13
msrA3	msrA	P0ACL5	glcC	23.503880195298024	13
msrB1	msrB	P0ACL5	glcC	23.45673127938671	12
msrB2	msrB	P0ACL5	glcC	23.460228272436733	12
msrB3	msrB	P0ACL5	glcC	23.688687423222536	13
msrC1	msrC	P0ACL5	glcC	22.02515612533408	11
msrC3	msrC	P0ACL5	glcC	21.852039384430125	12
WT1	WT	P0ACL7	lldR	19.834293964422763	4
WT2	WT	P0ACL7	lldR	19.896970362144025	4
WT3	WT	P0ACL7	lldR	19.581856592818554	4
bisC1	bisC	P0ACL7	lldR	19.630562537753498	4
bisC2	bisC	P0ACL7	lldR	20.178644185636816	5
bisC3	bisC	P0ACL7	lldR	19.868451545462392	4
msrA1	msrA	P0ACL7	lldR	19.253196119531705	4
msrA2	msrA	P0ACL7	lldR	19.413182032675838	2
msrA3	msrA	P0ACL7	lldR	19.747429332588297	4
msrB1	msrB	P0ACL7	lldR	21.14032724653529	5
msrB2	msrB	P0ACL7	lldR	20.438943466895342	4
msrB3	msrB	P0ACL7	lldR	20.816134451774783	5
msrC1	msrC	P0ACL7	lldR	18.293275037482612	2
msrC3	msrC	P0ACL7	lldR	18.69593744416406	4
WT1	WT	P0ACL9	pdhR	24.586537002315332	10
WT2	WT	P0ACL9	pdhR	24.43925641442962	10
WT3	WT	P0ACL9	pdhR	24.532027687920067	8
bisC1	bisC	P0ACL9	pdhR	24.546186784673196	10
bisC2	bisC	P0ACL9	pdhR	24.439960456751216	10
bisC3	bisC	P0ACL9	pdhR	24.6763085646985	10
msrA1	msrA	P0ACL9	pdhR	24.557364015320424	10
msrA2	msrA	P0ACL9	pdhR	24.718146008786366	9
msrA3	msrA	P0ACL9	pdhR	24.554826417001046	10
msrB1	msrB	P0ACL9	pdhR	24.808891628243938	10
msrB2	msrB	P0ACL9	pdhR	24.596346517590604	10
msrB3	msrB	P0ACL9	pdhR	24.732953443790123	10
msrC1	msrC	P0ACL9	pdhR	24.1908119761582	11
msrC3	msrC	P0ACL9	pdhR	24.472537648668087	9
WT1	WT	P0ACM2	rspR	24.427563494879614	11
WT2	WT	P0ACM2	rspR	24.386594296518137	12
WT3	WT	P0ACM2	rspR	24.310481733052953	14
bisC1	bisC	P0ACM2	rspR	24.077909185765368	12
bisC2	bisC	P0ACM2	rspR	24.065283984313933	10
bisC3	bisC	P0ACM2	rspR	24.366344361271977	13
msrA1	msrA	P0ACM2	rspR	24.367009147427858	12
